City,Restaurant,Price,Avg ratings,Total ratings,Delivery time
Hyderabad,Verandah-The Park Hyderabad,550,4,50,58
Delhi,Kesar (Sainik Vihar),400,4.2,500,40
Chennai,Naga Reju Fast Food,300,4.3,500,52
Pune,Vaibhav Restaurant,200,3.3,100,45
Pune,Arkie'S Born Bakers,300,4.4,100,62
Chennai,Movenpick Ice Cream Boutique,500,4.5,20,46
Kolkata,Bachan'S Tandoori Club,250,4.5,500,67
Pune,Gavkari,400,4.1,100,67
Delhi,Pikwik Since 1991,600,4.1,500,34
Delhi,Culinaria By Pikwik,200,4.2,500,52
Mumbai,Kesas,300,3.8,500,35
Bangalore,Nando'S,450,4.3,500,53
Mumbai,Aditya,850,4.2,50,56
Hyderabad,Dunkin Donuts,250,4.3,500,52
Pune,The Chef'S Way Cafe,500,2.9,80,59
Chennai,Dezire Sugar Free Health Cafe,150,4.4,50,69
Kolkata,Pappu Chaiwalla,200,4.3,100,52
Kolkata,Abar Khaboo,300,4,5000,60
Kolkata,Foodpath,400,4.1,500,74
Kolkata,Sabita Restaurant,300,4,1000,74
Kolkata,Gurudev Restaurant,300,4.3,500,81
Hyderabad,Haiku,1500,4.4,100,75
Hyderabad,Al-Tazaj Fried Chicken,200,4,20,51
Bangalore,Gufha,1400,2.9,80,52
Kolkata,Hoppipola,1500,4.2,20,61
Bangalore,Hoppipola,600,2.9,80,34
Pune,Pk Biryani House Main Branch (Mhatre Bridge),400,4,500,40
Pune,Polka Dots,1100,4.3,50,77
Chennai,Cafe Adoniya,500,4.3,20,46
Kolkata,Sher-E-Punjab,500,4.3,100,55
Mumbai,Supreme Pizza Kitchen,350,2.9,80,50
Mumbai,Le Cafe (Jewel Of Chembur),1200,4.3,100,52
Mumbai,Via Bombay (Jewel Of Chembur),1000,4.3,50,55
Mumbai,Theeram,600,4.3,1000,38
Mumbai,Khaana Khazana,400,4.1,20,54
Kolkata,Royal Spoon,100,4.1,1000,43
Chennai,Cake Max,100,4.2,500,65
Pune,Vishwakamal,500,2.9,80,53
Mumbai,Lucky Restaurant (Chembur),500,4.3,100,49
Hyderabad,Flying Spaghetti Monster,1500,4.3,100,76
Mumbai,Two Star,600,4,20,47
Hyderabad,Mcdonald'S,400,4.2,1000,33
Pune,Mcdonald'S,400,4.3,1000,34
Mumbai,Shivsu Chinese Restuarant,400,4.2,500,52
Mumbai,Smokin Joe'S,400,3.8,100,35
Mumbai,Uttam Da Dhaba,550,4.3,100,56
Bangalore,Domino'S Pizza,400,4.1,20,30
Pune,Cafe Old Skool,300,4.7,100,61
Kolkata,The Orient,1000,4.2,100,68
Kolkata,Charcoal Grill,600,4.2,100,62
Kolkata,Just Baked,250,2.9,80,54
Kolkata,Rendezvous - Monotel,500,4.4,20,76
Pune,Cafe Momos,200,4.3,100,66
Kolkata,Zoya Biriyani,150,4,50,38
Kolkata,Courting Coffees,300,4.6,50,74
Delhi,Domino'S Pizza,400,4.3,500,30
Chennai,The Creams,200,4.4,100,32
Mumbai,Chef Kong,650,4,20,54
Mumbai,Domino'S Pizza,400,4,100,30
Chennai,Grill House,300,4,1000,58
Pune,Sapna Pav Bhaji,300,4,100,59
Kolkata,Appetizer,200,4,20,61
Kolkata,Pappadam Coastal Delicacies,750,4.3,50,79
Kolkata,Fast Bite,250,4.4,20,67
Kolkata,Jimmy'S Kitchen,1400,4.4,100,56
Mumbai,China Magic,350,2.9,80,52
Delhi,Pakwan,300,3.7,1000,46
Mumbai,Mahesh Lunch Home,900,4.3,100,58
Mumbai,Mangalore Tadka,500,4.3,1000,50
Kolkata,Biryanishk By The Biryani Company,700,4.1,50,77
Kolkata,Zam Zam Restaurant,200,4.4,1000,46
Mumbai,Hot Seekh,220,4.1,50,52
Mumbai,Sitaram Restaurant,450,4.4,50,47
Bangalore,China Pearl,1100,4.5,1000,64
Hyderabad,Sindhura East Court,300,3.7,20,65
Hyderabad,Meridian Restaurant,400,4.1,5000,53
Bangalore,Cafe Medley,450,3.6,20,65
Chennai,Le Cafe Et Gateaux,400,4.1,50,68
Bangalore,Aroma Of Asia,400,4.2,100,45
Pune,Pk Dum Biryani House,350,4.1,500,77
Pune,Roll Point,200,3.6,50,70
Mumbai,New Punjab Restaurant & Bar (King Circle),750,4.3,20,58
Kolkata,Barista,350,4.1,20,45
Mumbai,Barista,350,4.3,50,47
Hyderabad,Barista,350,2.9,80,58
Chennai,Salem Rr Restaurant,300,4.1,500,41
Hyderabad,Ayaan'S Bbq & Mataam Mandi,400,4.1,20,67
Mumbai,Krishna Lunch Home,500,2.9,80,57
Pune,Fish N Rolls,250,4.2,20,59
Pune,Sassy Teaspoon,800,4.6,100,47
Pune,Red Chinese & Momos,200,3.8,50,56
Pune,Mineority By Saby,600,2.9,80,63
Pune,Saathee Restaurant & Bar,200,4,20,56
Mumbai,New Madras,650,4.3,20,45
Hyderabad,Italian Pizzeria Creamato,400,4.2,50,56
Pune,Level 5 Bistro & Bar,600,4.4,50,49
Kolkata,Asian Cloud Kitchen,400,4.7,50,67
Kolkata,Diamond Hotel And Restaurant,350,4,100,53
Kolkata,Street Cafe,250,2.9,80,85
Chennai,Kolapasi Takeaway,300,4.1,100,62
Chennai,Hotel Rolex,400,3.9,100,44
Delhi,Kfc,400,4.3,100,35
Bangalore,Just Bake - Bakery Desserts Cakes & Confectioners,400,3.9,50,45
Pune,Paul'S,300,2.9,80,65
Pune,Shisha Jazz Cafe,600,2.9,80,61
Pune,Madhav Veg Non Veg,350,4.2,20,37
Pune,Rk Biryani House,500,4,100,71
Kolkata,Bangali Bhoj,250,3.9,100,77
Hyderabad,Mr. Faddy,300,4.2,1000,65
Hyderabad,Aromas Of Asia,1000,4.1,50,62
Kolkata,Fabbrica,1200,4.3,100,61
Kolkata,Kebab-E-Que - The Astor Hotel,1000,2.9,80,68
Pune,Symphony,300,4.6,100,49
Mumbai,Apna Dhaba,500,4.4,50,55
Pune,Bread Story,200,4.3,50,52
Delhi,Satguru Tiffin Service,200,3.5,20,73
Hyderabad,Pista House,200,4.3,1000,30
Bangalore,Leon Grill,400,4.4,1000,32
Hyderabad,Lazeez Khaana,350,2.9,80,37
Hyderabad,Cafe Niloufer Classic,150,4.5,1000,35
Pune,Hotel Durga,300,4.5,500,45
Pune,The Meal House,200,4.1,500,60
Kolkata,Fnp Cakes,300,4.3,500,60
Kolkata,Bawarchi Fast Food- Jadavpur,120,4.4,100,81
Chennai,Latitude - The Park,1400,2.9,80,84
Mumbai,Minks - The Nagpur Saoji Treat,450,3.7,50,56
Delhi,Subs N Shakes,250,3.5,50,56
Hyderabad,Sahib Sindh Sultan,1000,4.2,50,66
Mumbai,Bandra Grillz,350,2.9,80,54
Pune,Elephant & Co.,1100,4,20,72
Pune,Cinnamon By Shantai,600,4.4,20,46
Kolkata,Jimmy'S Restaurant,1200,4.4,20,52
Kolkata,Banglar Rannaghar,300,4,1000,76
Kolkata,Marhaba,400,4.2,50,81
Chennai,City Sqaure Cafeteria,300,4,100,33
Kolkata,Food Junction,300,4,500,81
Mumbai,Chinese Wok (Wok Express),250,4.1,1000,32
Mumbai,Littoo - Pure Veg,200,4.2,100,60
Hyderabad,Ofen,300,4.3,100,59
Mumbai,New Khalsa Punjab,450,2.9,80,65
Bangalore,Royal Treat,193,4.1,500,54
Mumbai,Oven Story Pizza,600,3.8,100,37
Hyderabad,Domino'S Pizza,400,4.4,100,30
Pune,Cafe Rolls Inn,200,4.3,100,54
Kolkata,The Central Grub Club,400,4.4,50,38
Mumbai,Sbarro - New York Pizza,600,3.7,500,46
Mumbai,Sbarro - New York Pizza,600,3.4,50,53
Mumbai,Denish The Cake Shop,200,4.1,20,34
Delhi,Gulab Wala,350,4.3,5000,46
Chennai,Hotel Marina Park,400,3.8,20,67
Bangalore,Misu,1300,4.4,100,37
Chennai,Ferraree,850,2.9,80,69
Chennai,Fryyo,300,4.2,50,75
Bangalore,Eden Park,1000,4.2,100,36
Bangalore,Cakewala,450,4.3,100,51
Pune,Shraddha Restaurant,300,2.9,80,64
Kolkata,Momo I Am,350,4.4,1000,57
Mumbai,Blossoms - Hotel Suncity,800,4.4,20,66
Pune,Hotel Shivanjali,500,4.4,100,69
Bangalore,Chung Wah,700,4,500,49
Mumbai,China Bite,400,4,500,30
Pune,Eatsome,250,4.2,100,32
Mumbai,Sion Lunch Home,450,4.4,100,45
Kolkata,Sanjha Chulha,400,4.4,100,57
Kolkata,Chinese Wall,100,4.2,1000,43
Mumbai,Mandarin Oak- The Heavenly Chinese,350,4.3,50,49
Bangalore,Cakezone,200,4.3,500,55
Mumbai,Sodabottleopenerwala,600,4.3,100,44
Delhi,Firangi Bake,400,4.1,50,46
Bangalore,Mani'S Dum Biryani,499,4.3,1000,40
Bangalore,California Burrito,250,4.5,1000,35
Kolkata,Goutam'S - City Centre 1,250,4.1,500,61
Delhi,Handi Chic-Fish,500,3.8,50,46
Pune,Tea Trails,350,2.9,80,74
Mumbai,Benzy'S Restaurant,500,4.4,50,62
Bangalore,Karama,400,4.2,500,58
Mumbai,Punjabi Roots,250,2.9,80,57
Delhi,Noodle House,300,4,1000,37
Bangalore,24/7 - The Lalit Ashok Bangalore,600,3.7,20,55
Bangalore,The Rendezvous,600,4,20,70
Chennai,Tasty Kitchen,300,4.2,1000,62
Kolkata,Haji Shaheb,400,4.3,500,61
Delhi,Guru Rakha (Karampura),500,4.3,100,65
Hyderabad,Urban Munchies (Us Pizza),300,3.2,20,49
Pune,Meenakshi Garden Veg And Non-Veg Restaurant,300,3.8,20,77
Hyderabad,Crispy Hub,250,3.8,100,41
Pune,La Gustosa,500,4.2,100,54
Mumbai,Pop Tate'S,1000,3.5,20,53
Mumbai,Malhaar Family Restaurant,600,4.4,50,49
Delhi,The Cake Cafe,350,4.1,500,33
Delhi,Street Foods By Punjab Grill,350,3.8,100,73
Kolkata,Mrs. Magpie,500,4.2,500,50
Pune,Kwality Family Resto,500,3.9,100,60
Bangalore,Little Cafe,300,3.7,20,48
Bangalore,Little Kolkata,300,4.1,20,59
Mumbai,Food Villa,300,4.2,500,48
Mumbai,Subway,350,4.3,100,37
Kolkata,Juice Factory,200,4.1,20,61
Pune,Culture Express,800,2.9,80,38
Mumbai,Hotel Gurukrupa'S Mast Malvani,300,2.9,80,55
Hyderabad,Mandilicious,450,3.9,100,32
Bangalore,Monsoon,700,4.5,20,50
Kolkata,Ammini,500,4.3,100,69
Kolkata,Prity'S Kitchen,300,4.2,100,60
Hyderabad,Rice Bowl,200,4,1000,28
Hyderabad,Burger King,350,4.2,1000,35
Kolkata,Cit Cafe,600,4.3,500,57
Chennai,Hot Sandwich,200,4.3,100,61
Mumbai,Mcdonald'S,400,4.3,1000,34
Mumbai,Delhi Drum,300,3.8,100,35
Mumbai,Rajasthan,400,4,500,52
Bangalore,Toscano,1200,4.3,100,39
Bangalore,Mma Kabab & Rolls,200,4,100,49
Hyderabad,Salt & Pepper-The Central Court Hotel,250,2.9,80,44
Mumbai,Starbucks Coffee,400,4.2,100,39
Kolkata,Bindass Food Plaza,200,4.5,20,36
Mumbai,Garam Masala Rest-O-Bar,500,3.9,20,47
Hyderabad,Rammy Fast Food,200,4,100,35
Pune,The Burger House,300,4,100,56
Pune,China Park,250,4,50,64
Hyderabad,N Village,700,4,500,60
Mumbai,Pizza Caprina,600,4,500,47
Mumbai,Aamchi Mumbai Snacks,200,4.2,100,46
Mumbai,Belly Darbar,400,4.3,50,62
Delhi,Wong'S Kitchen,250,3.8,500,37
Pune,Grill Royale,450,2.9,80,69
Hyderabad,Fitmeals,500,4.2,100,67
Bangalore,Salt Mango Tree,300,4.2,100,54
Kolkata,Zafran,250,4.3,100,43
Pune,Buddha Paradise,250,4.6,50,49
Pune,The Greedy Man Pizzeria,1000,4.1,100,71
Kolkata,Ice & Spice,300,3.9,100,66
Chennai,Amethyst,1000,4.6,50,53
Hyderabad,Star Hotel,300,3.4,1000,41
Chennai,Pizza Square (Mint 2),500,2.9,80,50
Kolkata,Wasabee,1000,4.2,100,93
Mumbai,The J,300,4.4,100,45
Hyderabad,Kathmandu Momo,150,4.4,100,59
Bangalore,Happy Belly Bakes- Cakes And Desserts,350,4.7,100,37
Chennai,The Table,350,4.5,50,55
Chennai,Ponnusamy Hotels,300,4,100,54
Kolkata,Tandoor Park,600,4.4,1000,79
Chennai,Buhari,600,3.8,1000,34
Kolkata,Farest Kitchen,250,3.7,20,86
Kolkata,Flambe - Hotel The Sojourn,800,2.9,80,69
Pune,Nagpur Saoji,300,2.9,80,48
Kolkata,Drunken Monkey,250,4.2,50,70
Mumbai,Urban Tadka,800,3.9,20,53
Pune,Top In Town,400,4.6,100,36
Pune,Origin Bistro,400,4.4,100,73
Pune,Mad Pav Bhaji,400,2.9,80,75
Mumbai,Cinnabon & Aunt Annes,400,2.9,80,47
Mumbai,Firangi Bake,400,2.9,80,41
Pune,Firangi Bake,400,4.4,20,38
Mumbai,Indigo Grill,400,3.9,500,44
Hyderabad,Vellanki Foods,200,4.4,1000,61
Pune,Degchi'S Biryani Cafe,300,3.7,100,63
Delhi,Crispy Bites,400,3.7,500,46
Hyderabad,K&C Bakers &Confectioners,200,4,100,30
Chennai,Rahman Biriyani Formerly Known As Bismi Biriyani,350,4.2,100,49
Bangalore,Hamza Hotel,300,4.2,1000,35
Chennai,Chin Chin - The Residency,1900,4.3,50,72
Chennai,The Right Place - The Residency,1000,2.9,80,71
Delhi,Demould,400,4.1,100,36
Hyderabad,Shah Ghouse Cafe & Restaurant,350,4,10000,63
Pune,Kok Pa Chinese,250,3.9,100,34
Mumbai,Waffles & More,300,4.3,100,40
Hyderabad,Alex'S Kitchen,350,4.2,500,39
Delhi,Tikka Junction (Rohini),400,3.8,100,37
Bangalore,Chaat Street Express,150,2.9,80,59
Kolkata,Mondal Food Junction,250,3.9,20,73
Kolkata,Qfc - Quality Fried Chicken,200,4.3,500,88
Chennai,Momo,100,4.1,50,60
Mumbai,Sweet Truth - Cake And Desserts,450,3.9,20,41
Mumbai,Coffee Culture,400,2.9,80,39
Ahmedabad,R.K. Omlet Centre,200,4.3,100,48
Ahmedabad,D'Tallii Egg,400,4.5,20,35
Delhi,Sweet Truth - Cake And Desserts,450,4.3,100,37
Pune,Sweet Truth - Cake And Desserts,450,4.5,20,29
Kolkata,Chin Thai,300,4.2,100,83
Ahmedabad,Foodinn - Fine Dine,800,4,100,31
Ahmedabad,Sandwichworkz - The Fusion Street Cafe,300,4.3,100,47
Delhi,Kafilla,300,3.7,50,65
Mumbai,Devil'S Kitchen,200,2.9,80,47
Ahmedabad,Sphere Lounge,550,4.3,100,44
Ahmedabad,Daawat-E-Khaas,400,4.4,100,40
Ahmedabad,R.K. Egg Eatery,300,4,1000,44
Pune,Barometer,1100,4.6,500,57
Ahmedabad,The Blue Oven,600,4.5,100,50
Mumbai,Freshmenu,250,4.1,1000,48
Bangalore,Chaska Bun,178,4.4,100,57
Delhi,Ase China,150,3.8,50,45
Kolkata,Mughal Shughal By The Way,500,3.9,20,78
Kolkata,Terminal 11,1100,4.3,100,68
Hyderabad,Habeeb'S Fast Food,300,4.1,500,38
Ahmedabad,Hyderabadi Hut,350,4,100,48
Ahmedabad,Azad Sweets & Restaurant,200,3.8,100,33
Bangalore,Dice N Dine,500,4,500,57
Ahmedabad,Domino'S Pizza,400,4.4,100,30
Kolkata,Sufi Palace,250,4.4,100,39
Bangalore,7 Plates,350,4.3,500,48
Chennai,Salt Indian Restaurant & Grill,1500,4.1,100,84
Chennai,Subway,350,4.4,1000,48
Delhi,Your'S Pizza,400,3.5,100,29
Ahmedabad,Tandoorworkz,450,2.8,20,34
Ahmedabad,Mainland China,900,4.3,50,46
Ahmedabad,Yash'S Gbt,700,2.9,80,40
Delhi,The Pizza Pie,500,2.9,80,72
Kolkata,Delish Dhaba,400,3.8,100,60
Ahmedabad,Fire On Wheels,400,4.3,500,47
Ahmedabad,Cafe 1St Story,600,2.9,80,50
Kolkata,The Bhoj Company,500,4.3,100,49
Bangalore,Hotel Karavali Beach,300,2.9,80,47
Ahmedabad,Momoman,250,4.1,100,37
Ahmedabad,The Chocolate Room,400,3.8,20,34
Kolkata,Abar Baithak,550,4.5,100,81
Ahmedabad,Behrouz Biryani,500,4.2,100,33
Ahmedabad,Mcdonald'S,400,4.3,500,29
Delhi,Quality Cake Shop,250,4.1,20,58
Delhi,Waffle Lust,200,4,100,49
Ahmedabad,Sweet Truth - Cake And Desserts,450,4.2,100,44
Pune,Jashn,500,4,100,66
Bangalore,Salt - Indian Restaurant Bar & Grill,1300,4.4,100,56
Pune,Community Cafe,300,3.8,20,59
Ahmedabad,Cakes N Bakes,350,3.9,500,30
Mumbai,All Stir Fry - Waterstones Hotel,1000,4,50,60
Ahmedabad,Faasos - Wraps & Rolls,200,4.2,500,44
Chennai,Mcdonald'S,400,4.3,1000,38
Kolkata,Papa Chow,200,3.9,100,63
Pune,Hotel Green Park,1200,4.4,500,63
Chennai,Pumpkin Tales,950,4.6,500,66
Chennai,Iftar Corner,400,4.1,100,64
Kolkata,Apanjan,300,2.9,80,76
Kolkata,Steaming Mug,250,4.4,20,77
Kolkata,Saima Restaurant - Mughlai And North Indian,300,4.1,1000,54
Chennai,Jasmine Restaurant,250,4.1,50,54
Pune,New Poona Bakery And Cafe,300,4.1,50,58
Kolkata,Fresh And Food,200,3.7,20,87
Chennai,Madras Biriyani,500,3.9,100,53
Pune,Pop Tate'S,500,2.9,80,47
Chennai,J J Juicy World,250,4.1,20,64
Bangalore,Cafe Felix,1000,4,20,50
Pune,Ws Bakers,150,2.9,80,48
Hyderabad,Royal Tiffin Centre,150,4,1000,66
Hyderabad,Mohammedia Shawarma,300,3.8,500,57
Chennai,Five Star Chicken,350,2.9,80,46
Ahmedabad,Cafe Coffee Day,300,4.4,100,32
Kolkata,Kouzina Mining Co.,1200,4.2,100,62
Mumbai,Kilo King By Kook,500,2.9,80,50
Mumbai,The Punjab Tandoor & Fish Fry,600,3.9,100,54
Pune,Mocha,800,4.4,20,59
Bangalore,Hotel Navayuga,400,4.3,100,35
Mumbai,Top China Delight,550,2.9,80,57
Kolkata,Awesome,600,4.4,20,65
Bangalore,Smokey Tribe,700,4.3,100,59
Mumbai,King Chilli Chindian Fusion,400,4.1,100,40
Ahmedabad,Oven Story Pizza,600,4,100,36
Ahmedabad,Firangi Bake,400,4.2,20,38
Hyderabad,Al Madina Mandi House,400,3.9,100,34
Hyderabad,De' Cafe Studio,300,3.4,20,39
Hyderabad,The Royal Palace,300,3.9,100,36
Chennai,Cake Park,150,2.9,80,47
Mumbai,New Food Inn,300,4,100,47
Kolkata,Floriana,800,2.9,80,60
Kolkata,Waldorf,700,3.8,50,61
Kolkata,Moulin Rouge,800,4.4,20,62
Hyderabad,Hotel Nakshatra Grand,350,3.8,100,52
Hyderabad,Silver Salt,1000,3.9,50,66
Chennai,Grill & Barbeque,300,4,500,64
Ahmedabad,No Mad Baker - The Pizzeria,600,4,50,50
Kolkata,Breakfast 4 U By Jharna'S Kitchen,200,4.5,100,62
Pune,Between Your Buns,400,4.4,100,71
Kolkata,Tandoor-E-Punjab,350,4.1,1000,61
Pune,Philly Fried Chicken,500,4.5,100,73
Ahmedabad,M.A.D By Tomato'S,1200,4.4,50,47
Mumbai,Ruchi Restaurant,300,3.9,20,51
Chennai,Bayleaf Otg (On The Go),300,4.3,100,45
Kolkata,Soul Cafe,250,2.9,80,60
Hyderabad,Hari Dosa,200,3.8,1000,66
Bangalore,The Deagh,500,4.1,500,46
Chennai,Sri Guru Fast Food,250,3.9,50,60
Pune,Baba'S Veg Non Veg,250,4.1,20,45
Pune,Step-In,500,2.9,80,81
Pune,Kinara'S Maratha Darbar,350,4.1,1000,58
Kolkata,D'Ley Chinese Restaurant,300,4.5,500,44
Pune,Kolhapuri Katta,400,4.1,100,49
Mumbai,Delhi Zaika,800,4,100,34
Delhi,Everest Momos & Chinese Fast Food,200,3.9,100,64
Ahmedabad,Subway,350,4,100,29
Chennai,Classic Shawarma And Grill,250,4.1,20,58
Mumbai,Eataeria,300,2.9,80,42
Kolkata,Sare Chuattar,450,4.2,20,71
Kolkata,Up Bihar,200,4.2,100,53
Mumbai,Chef Kitchen,500,3.8,20,59
Bangalore,Nagarjuna,600,4.4,1000,32
Mumbai,Elementaria Bakery & Cafe,800,4.5,100,35
Mumbai,S P Burger,200,4.2,100,42
Kolkata,Raviz,400,4,20,68
Mumbai,Red Spice,300,4,100,50
Chennai,Frozen Smoothies,350,4,100,68
Mumbai,Wow! Momo,300,4,100,49
Mumbai,Stove - The Vegetarian Kitchen,250,4.2,100,47
Kolkata,Ruma'S Kitchen,250,4,100,71
Chennai,Lassi Shop,100,3.9,20,30
Bangalore,Naachiyar'S,600,4.2,100,44
Pune,Reddy'S Fast Food,400,3.7,100,53
Bangalore,Tall Blonde French,250,4.2,20,56
Pune,Cafe 52,200,2.9,80,36
Kolkata,Snackups,200,3.5,100,71
Kolkata,Shawarma City Express,200,3.7,100,75
Mumbai,Yauatcha Patisserie,400,4.5,100,50
Ahmedabad,Amdos Kitchen,300,4.4,100,30
Ahmedabad,Dana Panee,400,4.1,100,44
Mumbai,Sheetal Restaurant,400,4,50,39
Mumbai,Trupti Farsan,200,4.4,500,35
Chennai,Sri Ganesh Chettinadu Hotel,400,4.1,100,49
Chennai,Fromage,1000,4.3,50,77
Delhi,Lala'S(Khao Or Khane Do),400,2.9,80,44
Mumbai,Khan'S Flavour,600,3.3,100,37
Mumbai,Ching Asia,600,4.5,20,64
Mumbai,Square Pizza,400,4.2,50,51
Pune,Burger King,350,4.2,1000,54
Mumbai,Aradhana Coastal Delight,750,4.4,50,58
Pune,Malabar,400,3.9,100,56
Chennai,Al Dari Biryani,350,3.6,100,79
Mumbai,Rolls Mania,200,4.2,100,36
Pune,Yumme Tumme,200,2.9,80,69
Pune,Abhiman Pure Veg,450,4.4,20,50
Ahmedabad,Singh'S Kitchen By Gch,300,2.9,80,47
Delhi,Nutriobox,450,4.2,500,51
Chennai,Palmshore,400,4,1000,44
Chennai,Cake Waves,300,2.9,80,70
Bangalore,Cafe Azzure,1000,2.9,80,47
Pune,Rosso Bianco,500,4.8,20,57
Hyderabad,Suruchi Biryani House,300,3.4,50,67
Delhi,Prashant Roll,200,4.1,100,45
Hyderabad,Hotel Shubham Palace - Dhanturi Hospitality,300,3.9,1000,65
Bangalore,Mcdonald'S,400,4.2,500,28
Kolkata,Moonlight Sonata,250,4,100,84
Mumbai,Anil Wine N Dine,300,4.4,100,40
Hyderabad,Hotel Sohail Waves,500,4.1,1000,27
Chennai,Madurai Pandian Mess,300,4.2,1000,49
Delhi,Wah Ji Wah ( Budhvihar),250,3.8,1000,21
Chennai,Arul Chettinadu Hotel,350,4,1000,51
Pune,Dragon,450,2.9,80,38
Mumbai,What The Fries,250,3.9,20,43
Bangalore,The Rice Bowl,450,4.2,100,36
Chennai,Roll Baby Roll,250,4.4,100,56
Kolkata,Spice 2 Go,200,4,1000,77
Kolkata,Gupta Eating House,150,4.2,1000,81
Chennai,Urban Spatula,1000,4.3,100,80
Pune,Vaibhav'S- Biryani House,400,2.9,80,50
Kolkata,The Tasty Bites,300,4.2,500,67
Chennai,Chit Chat,100,2.9,80,58
Ahmedabad,Mocha,700,4.2,100,38
Kolkata,Kfc,450,4.4,500,48
Delhi,Hot Spot Roll Corner,150,4.3,20,57
Bangalore,Pipabu,250,4,500,59
Bangalore,Chung Wah Opus,300,3.8,100,47
Pune,The Quick Wok,300,4,100,38
Mumbai,Kitchen Garden By Suzette,1100,4.6,100,60
Mumbai,Cafe Alvi,500,3.6,20,52
Mumbai,Swagat,650,4.3,50,47
Kolkata,Mio Amore - The Cake Shop,150,4.6,100,35
Chennai,Shaik Shack Shawarma,200,4.1,100,72
Kolkata,Tara'S Kitchen,200,2.9,80,80
Kolkata,Taste-Ride,500,3.9,100,75
Chennai,Dolphin Fast Food,300,4.1,100,59
Pune,Yashda Restaurant,600,4.2,100,72
Chennai,Burger Cafe,250,4.2,100,52
Ahmedabad,The Kebabish,250,3.8,100,39
Ahmedabad,Prithvi Hotel,350,4.1,100,44
Chennai,Rizwan Biriyani And Kabab Center,300,4.1,100,34
Pune,Hotel Surya Biryani,200,2.9,80,75
Bangalore,Richie Rich,500,4.4,500,36
Kolkata,Monkey Bar,1000,4.2,50,58
Chennai,Ente Keralam,750,4.5,100,58
Delhi,China Town Kathi Rolls,250,4.6,20,44
Hyderabad,Paradise Biryani,400,3.8,100,36
Mumbai,Chai Point,150,4.2,500,35
Chennai,Hotel Crescent,450,4.3,1000,49
Chennai,Hotel Deccan,400,4.3,100,32
Hyderabad,Kabul Darbar,850,4.3,100,57
Mumbai,Rice Diaries,300,3.7,20,53
Pune,Roll Club,200,2.9,80,49
Kolkata,Parathawala,250,3.7,20,78
Delhi,Da Pizza Makers,400,3.4,50,65
Pune,Yummy Momos,200,2.9,80,53
Pune,Raje Chinese,400,4.1,20,38
Ahmedabad,Cocoa Drama,150,4.2,20,45
Bangalore,Tasty Paradise,330,3.9,100,52
Chennai,Hotel Safari,450,4.3,500,42
Mumbai,Lazeez Desi Tadka,500,2.9,50,54
Ahmedabad,Curries,850,4.1,100,47
Ahmedabad,Pizza Hut,350,4,100,35
Ahmedabad,Angithi By Mirch Masala,1100,4.3,50,47
Kolkata,8Th Day Cafe & Bakery,700,4.5,50,55
Kolkata,Drumstick,400,4.2,50,61
Kolkata,Orko'Ss Restaurant & Lounge Bar,1200,2.9,80,76
Pune,Foodies 365,200,2.9,80,71
Ahmedabad,The Westend Hotel (Mayflower),450,4.4,100,27
Mumbai,Persian Darbar,1100,4,500,36
Kolkata, Momozon,200,3.9,50,58
Mumbai,Sahara Hotel - Kurla,650,4.2,500,31
Pune,Andhra Biryani,300,2.9,80,63
Bangalore,Lot Like Crepes,600,4.4,50,56
Mumbai,The Chinese Spot,350,4,50,59
Mumbai,Foodie Central,300,4.3,20,51
Mumbai,Eva'S Pizza,500,4,100,50
Bangalore,Royce' Chocolate,750,4.9,20,48
Ahmedabad,Anjoy Late Night Meals,250,4.1,1000,37
Bangalore,Le Gateau - The Cake Shop,400,4.3,100,66
Kolkata,Green Palace,600,4.3,20,75
Bangalore,Imperial Restaurant,400,4.2,100,33
Chennai,Hot Pan,200,3.5,20,64
Mumbai,230 Celsius,1,4.1,100,60
Mumbai,Yug Family Restaurant,500,2.9,80,47
Kolkata,Xspicy - Indismart Hotel,300,4.7,20,89
Hyderabad,The Chocolate Room,500,3.7,50,76
Delhi,Cake 24X7,200,2.9,80,58
Mumbai,Taftoon Bar & Kitchen,1000,4.7,50,47
Mumbai,Chunkies,250,4,50,34
Bangalore,Lazio Steaks & More,800,4.5,100,54
Kolkata,Denzong Kitchen,250,4.2,1000,67
Chennai,Karim Biryani,300,3.8,20,32
Chennai,Hotel Sangam - Mount Road,300,4.1,500,36
Mumbai,Tunga Restaurant,300,2.9,80,67
Ahmedabad,Caffix The Tech Cafe,450,4.6,20,48
Kolkata,Quality Fast Food,250,2.9,80,63
Chennai,Daily Treat,200,3.8,20,62
Pune,Desi Handi,300,2.9,80,78
Pune,Dhaba Curry,300,3.2,20,70
Mumbai,Bro'S Kitchen,200,2.9,80,52
Delhi,Dashi - Dimsum & Sushi Bar,1000,4.3,100,65
Hyderabad,Waffle House,400,3.9,20,55
Chennai,Hot Breads,150,4.4,100,39
Chennai,Arafa Biriyani & Kebab Point,250,3.8,50,62
Chennai,Deen Biryani,400,3.8,1000,54
Hyderabad,Khismat Restaurant,250,3.6,100,50
Pune,Chicken Xperience By Venky'S (Warje),200,4.5,100,64
Pune,Amhi Kolhapuri - Shivajinagar Canteen,200,3.7,100,35
Hyderabad,Tipsy Topsy,250,3.7,500,39
Mumbai,Hitchki,600,4,100,43
